Title,Year,Genre,Country,imdbRating,imdbVotes,imdbID,Year2,imdbRating2
Mysteries at the Castle,2014–,History,USA,7.7,142,tt3478210,2014,77
Street Genius,2013–2015,Game-Show,UK,7.5,256,tt3479748,2013,75
Série Noire,2014–,"Comedy, Crime, Drama",Canada,8.8,366,tt3480144,2014,88
Gunslingers,2014–,Western,USA,7.6,166,tt3480830,2014,76
One Week Friends,2014–,"Animation, Comedy, Drama",Japan,7.3,265,tt3481364,2014,73
Breadwinners,2014–2016,"Animation, Comedy, Family",USA,2.9,"2,018",tt3481544,2014,29
Theater Class,2009–,Comedy,USA,8.8,56,tt3482114,2009,88
The Legend of Mick Dodge,2014–,Reality-TV,USA,7,240,tt3483888,2014,70
Are You the One?,2014–,Reality-TV,USA,6.7,"1,264",tt3484274,2014,67
The Jim Gaffigan Show,2015–2016,Comedy,USA,7.5,"2,155",tt3484406,2015,75
Rich Kids of Beverly Hills,2014–,Reality-TV,,3.1,740,tt3485248,2014,31
Timber Kings,2014–,Reality-TV,Canada,7.2,119,tt3485904,2014,72
Opposite Worlds,2014–,Reality-TV,USA,5.3,230,tt3486822,2014,53
Black-ish,2014–,Comedy,USA,7.1,"16,334",tt3487356,2014,71
Forever,2014–2015,"Crime, Drama, Fantasy, Mystery, Sci-Fi",USA,8.3,"48,642",tt3487382,2014,83
The Whispers,2015,"Drama, Horror, Mystery, Sci-Fi, Thriller",USA,7.3,"9,848",tt3487410,2015,73
Force,2014–,"Crime, Drama",Netherlands,8.3,"1,257",tt3487478,2014,83
Kapeta,2005–2006,"Animation, Sport",Japan,8.8,63,tt3488064,2005,88
Adult Wednesday,2013–,Comedy,USA,8.9,99,tt3488236,2013,89
American Crime,2015–2017,"Crime, Drama",USA,7.8,"8,469",tt3488298,2015,78
Working the Engels,2014,Comedy,"USA, Canada",3.9,429,tt3489108,2014,39
Constantine,2014–2015,"Drama, Fantasy, Horror, Thriller",USA,7.6,"44,915",tt3489184,2014,76
State of Affairs,2014–2015,"Drama, Thriller",USA,6.4,"5,513",tt3489236,2014,64
Selector Infected WIXOSS,2014–,"Animation, Fantasy, Thriller",Japan,6.7,110,tt3496018,2014,67
Alvinnn!!! And the Chipmunks,2015–,"Animation, Comedy, Family, Music","USA, France, South Korea",4.9,844,tt3496230,2015,49
Gortimer Gibbon's Life on Normal Street,2014–,"Adventure, Family, Fantasy",USA,8.4,948,tt3496764,2014,84
Saint George,2014,Comedy,USA,4.7,448,tt3496994,2014,47
The Atheist Experience,1997–,Talk-Show,USA,9.1,55,tt3497600,1997,91
The Kawai Complex Guide to Manors and Hostel Behavior,2014–,"Animation, Comedy, Drama, Romance",,7.6,333,tt3498072,2014,76
Inferno Cop,2012–,"Animation, Action, Crime",Japan,7.3,67,tt3498252,2012,73
Féminin/Féminin,2014–,Drama,Canada,8.5,161,tt3498424,2014,85
Fortitude,2015–2018,"Drama, Horror, Mystery, Thriller",UK,7.4,"16,924",tt3498622,2015,74
Everything Wrong with...,2012–,Comedy,USA,8,571,tt3498954,2012,80
Agent X,2015,"Action, Drama",USA,6.2,"3,875",tt3499120,2015,62
Pat the NES Punk,2008–,Comedy,USA,7,203,tt3499670,2008,70
The Red Band Society,2014–,Drama,"Italy, Spain",7.5,186,tt3499954,2014,75
One Big Happy,2015,Comedy,USA,5.8,"2,638",tt3501016,2015,58
Madam Secretary,2014–,Drama,USA,7.5,"16,910",tt3501074,2014,75
Söder om Folkungagatan,2014–,Comedy,Sweden,6.7,57,tt3501172,2014,67
Chrome Underground,2014–,,USA,3.2,142,tt3501210,2014,32
iZombie,2015–,"Comedy, Crime, Drama, Horror",USA,7.9,"52,462",tt3501584,2015,79
Little Lunch,2015–,"Comedy, Family",Australia,8.4,175,tt3501734,2015,84
Mozart in the Jungle,2014–2018,"Comedy, Drama, Music",USA,8.2,"20,048",tt3502172,2014,82
Bosch,2014–,"Crime, Drama",USA,8.4,"30,671",tt3502248,2014,84
Transparent,2014–,"Comedy, Drama",USA,7.8,"19,603",tt3502262,2014,78
Critical,2015,Drama,UK,7.4,765,tt3502470,2015,74
"Ronja, the Robber's Daughter",2014–,"Animation, Family, Fantasy",Japan,7.2,477,tt3503520,2014,72
Bloodbath and Beyond,2013–,"Comedy, Horror, Talk-Show",Canada,7.6,17,tt3506984,2013,76
LARPs,2014–,"Comedy, Drama",Canada,4.6,251,tt3508158,2014,46
One Bad Choice,2015–,Drama,USA,6.2,101,tt3511148,2015,62
Late Night with Seth Meyers,2014–,"Comedy, Talk-Show",USA,6,"4,680",tt3513388,2014,60
The Messengers,2015,"Drama, Fantasy, Mystery, Thriller",USA,6.6,"8,322",tt3513704,2015,66
Scorpion,2014–2018,"Action, Crime, Drama, Thriller",USA,7.1,"42,312",tt3514324,2014,71
Full House,2013–2014,Comedy,Thailand,7.6,119,tt3514446,2013,76
Hajime No Ippo: Rising,2013–,"Animation, Action, Comedy",Japan,8.7,765,tt3514596,2013,87
Wallykazam!,2014–,"Animation, Adventure, Family",USA,6.4,725,tt3514798,2014,64
Manhattan Love Story,2014,Comedy,USA,7,"5,755",tt3514886,2014,70
100 Code,2015,Crime,"Sweden, Germany",7.4,"2,385",tt3515512,2015,74
Secrets and Lies,2015–2016,"Crime, Drama",USA,7.7,"9,784",tt3516878,2015,77
Is the Order a Rabbit?,2014–,"Animation, Comedy",Japan,8.1,84,tt3517010,2014,81
Chaika the Coffin Princess,2014–,"Animation, Adventure, Comedy, Fantasy, Romance",Japan,7.2,395,tt3517016,2014,72
Dr. Wareheim,2013–,Comedy,USA,8.1,83,tt3518678,2013,81
Blade & Soul,2014–,"Animation, Adventure, Fantasy",Japan,6.2,130,tt3519246,2014,62
House Hunters Renovation,2012–,Reality-TV,USA,6.5,159,tt3519870,2012,65
Bloodline,2015–2017,"Drama, Thriller",USA,8,"38,155",tt3520702,2015,80
David Attenborough's Conquest of the Skies 3D,2015,Documentary,UK,8.3,387,tt3521074,2015,83
Power Rangers Dino Charge,2015–2016,"Action, Adventure, Family, Fantasy, Sci-Fi",USA,6.9,884,tt3521854,2015,69
Ex on the Beach,2014–2018,Reality-TV,UK,4.8,989,tt3522052,2014,48
Little Charmers,2015–,"Animation, Adventure, Comedy","South Korea, Canada, USA",6.4,93,tt3523560,2015,64
Game of Arms,2014–,Reality-TV,USA,6.4,546,tt3525596,2014,64
Schitt's Creek,2015–,Comedy,"Canada, USA",8.1,"15,686",tt3526078,2015,81
This Is Not Happening,2013–,Comedy,USA,8,372,tt3528306,2013,80
Last Week Tonight with John Oliver,2014–,"Comedy, News, Talk-Show",USA,9,"64,809",tt3530232,2014,90
Emergency Couple,2014–,"Comedy, Drama, Romance",South Korea,7.6,897,tt3530644,2014,76
Autumn's Concerto,2009–2010,"Drama, Romance",Taiwan,7.7,218,tt3530668,2009,77
The Astronaut Wives Club,2015,Drama,USA,7.2,"2,686",tt3530726,2015,72
Popoz,2013–,"Action, Comedy",Netherlands,6.3,160,tt3531054,2013,63
Idiotsitter,2014–,Comedy,USA,6.3,"1,223",tt3532050,2014,63
Trinity Seven,2014–,"Animation, Action, Comedy, Fantasy, Romance",Japan,7,924,tt3532752,2014,70
Spitsbroers,2015–,Drama,Belgium,7.3,199,tt3542324,2015,73
The World Wars,2014–,"Documentary, History, War",USA,8,"1,909",tt3543006,2014,80
Troy,2014–,Reality-TV,UK,6.6,96,tt3543054,2014,66
Hotel Beau Séjour,2016–,"Crime, Drama, Mystery",Belgium,7.8,"2,582",tt3543082,2016,78
Ängelby,2015–,"Drama, Fantasy, Mystery, Thriller",Sweden,6.3,429,tt3543634,2015,63
Aldnoah.Zero,2014–,"Animation, Action, Adventure, Drama, Romance, Sci-Fi, Thriller, War",Japan,7.3,"1,648",tt3544556,2014,73
Kirby Buckets,2014–2017,"Animation, Comedy",USA,4.9,347,tt3544772,2014,49
Ces gars-là,2014–,Comedy,Canada,7.4,183,tt3546056,2014,74
Interrogations Gone Wrong,2013–,Comedy,USA,7.9,116,tt3546436,2013,79
YouTubers React,2012–,"Comedy, Reality-TV",USA,5.1,817,tt3548368,2012,51
Elders React,2012–,Comedy,USA,7.6,199,tt3548468,2012,76
Selfie,2014,"Comedy, Romance",USA,7.2,"11,009",tt3549044,2014,72
Yeh Hai Mohabbatein,2013–,Drama,India,5.5,396,tt3550730,2013,55
Fresh Off the Boat,2015–,Comedy,USA,7.9,"18,877",tt3551096,2015,79
American Odyssey,2015,"Action, Drama, Thriller",USA,7.3,"5,583",tt3551796,2015,73
Dating Naked,2014–,Reality-TV,USA,4.6,618,tt3551966,2014,46
Dinner at Tiffani's,2014–,"Family, Reality-TV",USA,7.7,127,tt3551980,2014,77
Intruders,2014,"Fantasy, Mystery, Thriller","USA, UK",6.7,"3,176",tt3552166,2014,67
Cryptid: The Swamp Beast,2014–,"Horror, Mystery",,6.4,172,tt3552654,2014,64
Hangar 1: The UFO Files,2014–2015,"Mystery, Reality-TV, Sci-Fi",,7.5,624,tt3552688,2014,75
Dixi,2014–,"Comedy, Drama, Mystery",UK,9,43,tt3552812,2014,90
Return to Amish,2014–,Reality-TV,USA,5.6,194,tt3554098,2014,56
Heroes Reborn,2015–2016,"Drama, Fantasy, Sci-Fi, Thriller",USA,6.8,"24,213",tt3556944,2015,68
Les beaux malaises,2014–,Comedy,Canada,7.9,464,tt3557112,2014,79
The Tom and Jerry Show,2014–,"Animation, Comedy, Family",USA,7,865,tt3559124,2014,70
The Carbonaro Effect,2014–,Comedy,USA,7.4,"1,817",tt3559912,2014,74
CSI: Cyber,2015–2016,"Crime, Drama, Mystery, Thriller",USA,5.5,"9,466",tt3560060,2015,55
NCIS: New Orleans,2014–,"Crime, Drama",USA,6.8,"12,285",tt3560084,2014,68
Stalker,2014–2015,"Crime, Drama, Thriller",USA,7.6,"15,926",tt3560094,2014,76
Cordon,2014–,Drama,Belgium,7.5,"1,012",tt3560430,2014,75
Romanovy,2013–,History,Russia,8.3,72,tt3560728,2013,83
Trapped,2015–,"Crime, Drama, Thriller",Iceland,8.1,"10,538",tt3561180,2015,81
Just for Laughs: All-Access,2012–,Comedy,Canada,3.6,135,tt3562462,2012,36
Brynhildr in the Darkness,2014–,"Animation, Action, Drama",Japan,6.9,580,tt3563898,2014,69
The Chris Gethard Show: Public Access,2011–,Comedy,USA,8.2,270,tt3564228,2011,82
Riot,2014–,"Action, Adventure, Comedy",USA,3.8,213,tt3565412,2014,38
Kara Para Ask,2014–2015,"Action, Crime, Drama, Mystery, Romance",Turkey,6.7,"3,635",tt3565486,2014,67
Jane the Virgin,2014–,Comedy,USA,7.8,"27,455",tt3566726,2014,78
Cunning Single Lady,2014–,"Comedy, Romance",South Korea,7.7,535,tt3566838,2014,77
The Real Housewives of Melbourne,2014–,Reality-TV,Australia,4.9,394,tt3567016,2014,49
The Chair,2014–,Documentary,USA,7.7,445,tt3569344,2014,77
Can't Pay? We'll Take It Away!,2014–,Documentary,UK,7.3,361,tt3574652,2014,73
Red Band Society,2014–2015,"Comedy, Drama",USA,8,"8,895",tt3576794,2014,80
Great Canal Journeys,2014–,,UK,9,120,tt3578112,2014,90
Extreme Car Hoarders,2014–,Reality-TV,,6.4,219,tt3578904,2014,64
Emerald City,2016–2017,"Adventure, Drama, Fantasy",USA,7.3,"10,507",tt3579018,2016,73
Three Days,2014–,"Action, Thriller",South Korea,7.3,133,tt3580142,2014,73
God's Gift: 14 Days,2014–,"Fantasy, Mystery, Thriller",South Korea,8.3,331,tt3580170,2014,83
Allegiance,2015,"Drama, Thriller",USA,7.2,"3,803",tt3581654,2015,72
Acquitted,2015–,"Crime, Drama",Norway,7.5,"2,728",tt3582458,2015,75
Mive mamnooe,2007–2008,"Drama, Family",Iran,6.8,30,tt3587126,2007,68
My Five Wives,2013–,Reality-TV,USA,3.8,206,tt3587176,2013,38
The Comic Artist and Assistants,2014–,"Animation, Comedy",Japan,6.5,123,tt3588312,2014,65
Jeuk!,2014–,Comedy,Netherlands,7.4,29,tt3588596,2014,74
Black Jesus,2014–,Comedy,USA,6.8,"2,767",tt3589872,2014,68
The World Is Still Beautiful,2014–,"Animation, Adventure, Fantasy, Romance",Japan,7.6,348,tt3590222,2014,76
Puffin Rock,2015–,"Animation, Family",Ireland,8.8,490,tt3590338,2015,88
Baal Veer,2012–,"Adventure, Family",India,2.5,120,tt3591138,2012,25
Blue Spring Ride,2014–,"Animation, Comedy, Drama",Japan,7.2,"1,808",tt3592708,2014,72
"Signed, Sealed, Delivered",2014,"Comedy, Drama, Mystery","Canada, USA",7.4,"1,436",tt3592718,2014,74
Another Period,2013–,"Comedy, History",USA,7.2,"3,743",tt3593432,2013,72
"Dr. Oakley, Yukon Vet",2014–,Reality-TV,USA,8.2,222,tt3593456,2014,82
Rang Rasiya,2013–,Drama,India,7.1,242,tt3594220,2013,71
Sex & Drugs & Rock & Roll,2015–2016,"Comedy, Music",USA,7.2,"2,976",tt3594982,2015,72
The Director's Chair,2014–,"Biography, Talk-Show",USA,9,427,tt3595002,2014,90
The Odd Couple,2015–2017,Comedy,USA,6.4,"7,725",tt3595776,2015,64
Proof,2015,"Drama, Fantasy, Mystery","USA, Canada",7,"3,236",tt3595806,2015,70
Henry Danger,2014–,"Action, Comedy, Family, Sci-Fi",USA,5.6,"2,211",tt3596174,2014,56
"Nicky, Ricky, Dicky & Dawn",2014–2018,"Comedy, Family",USA,5.2,"1,397",tt3596176,2014,52
Bella and the Bulldogs,2015–2016,"Comedy, Family",USA,5.2,"1,215",tt3596178,2015,52
Barry'd Treasure,2014–,Reality-TV,USA,5.8,195,tt3596216,2014,58
The Stray Cat,2014–,Drama,Mexico,7.1,156,tt3596316,2014,71
Bashar Momin,2014–,"Drama, Romance, Thriller",Pakistan,7.8,143,tt3596404,2014,78
Hindsight,2015,"Comedy, Drama",USA,7.6,"2,602",tt3597470,2015,76
Dig,2015,"Drama, Mystery, Thriller",USA,6.8,"5,221",tt3597606,2015,68
Your Family or Mine,2015,Comedy,USA,6,740,tt3597660,2015,60
Angie Tribeca,2016–,"Action, Comedy, Crime, Mystery",USA,7,"6,970",tt3597790,2016,70
Public Morals,2015,"Crime, Drama",USA,6.9,"2,458",tt3597854,2015,69
The Royals,2015–,Drama,USA,7.5,"10,149",tt3597912,2015,75
K.C. Undercover,2015–2018,"Action, Comedy, Family",USA,6.2,"2,631",tt3598030,2015,62
Kato Partali,2014–,Comedy,Greece,7,465,tt3599880,2014,70
Super Wings!,2015–,"Animation, Adventure, Family, Sci-Fi","USA, South Korea, China",6.3,128,tt3600266,2015,63
Death Row Stories,2014–,Documentary,USA,7.9,170,tt3602046,2014,79
False Flag,2015–,"Drama, Thriller",Israel,7.9,704,tt3602528,2015,79
The Evermoor Chronicles,2014–,"Adventure, Family, Fantasy",USA,6.1,396,tt3602560,2014,61
Guapas,2014–,"Comedy, Drama, Romance",Argentina,7,61,tt3602666,2014,70
Transformers: Robots in Disguise,2014–2017,"Animation, Action, Adventure, Comedy, Sci-Fi",USA,6.3,701,tt3604232,2014,63
Capital Part 2,2013–,"Comedy, Drama, Family",Iran,7.2,239,tt3605134,2013,72
Shahgoosh,2013–2014,"Comedy, Drama, Family",Iran,6.1,235,tt3605138,2013,61
Shabe 10,2002–2003,Drama,Iran,7.2,37,tt3605152,2002,72
Pezhman,2012–2013,"Family, Sport",Iran,7.5,21,tt3605154,2012,75
Azhans doosti,2000–2001,Family,Iran,6.4,55,tt3605160,2000,64
Pedar salar,1994–1995,"Drama, Family",Iran,7,51,tt3605176,1994,70
Police Javan,2002–2003,"Action, Crime",Iran,5.1,16,tt3605182,2002,51
Idiotest,2014–,Game-Show,USA,5.8,200,tt3607166,2014,58
SashaTanya,2013–,Comedy,Russia,4,103,tt3608112,2013,40
Grace and Frankie,2015–,Comedy,USA,8.3,"27,570",tt3609352,2015,83
Reina de corazones,2014–,"Drama, Romance",USA,8.7,155,tt3609456,2014,87
The Great War,2010–2012,"Documentary, Drama, History",Russia,8.6,63,tt3610248,2010,86
W1A,2014–,Comedy,UK,7.8,"1,542",tt3610926,2014,78
Glasslip,2014–,"Animation, Drama, Romance",Japan,5.3,119,tt3611294,2014,53
The Noite com Danilo Gentili,2014–,"Comedy, Talk-Show",Brazil,7.9,92,tt3612488,2014,79
Joueur du Grenier,2009–,Comedy,France,8.7,37,tt3612614,2009,87
Saekano: How to Raise a Boring Girlfriend,2015–,"Animation, Comedy, Romance",Japan,6.8,370,tt3612626,2015,68
What the Cut,2012–,"Short, Comedy",France,8.8,55,tt3613118,2012,88
Monthly Girls' Nozaki-kun,2014–,"Animation, Comedy, Romance",Japan,7.7,"1,383",tt3615002,2014,77
My Jihad,2014–,Short,UK,8.1,92,tt3615366,2014,81
G&T webserie,2012–,"Comedy, Drama",Italy,8.7,44,tt3620802,2012,87
Total Riff Off,2014–,Comedy,USA,7.2,128,tt3621078,2014,72
Trying Again,2014–,Comedy,UK,6.2,120,tt3621220,2014,62
Fate/stay night: Unlimited Blade Works,2014–2015,"Animation, Action, Fantasy",Japan,8.1,"4,416",tt3621796,2014,81
Epic Meal Time,2010–,Game-Show,USA,6.6,127,tt3622998,2010,66
PeanutButterGamer,2009–,Comedy,USA,8.5,60,tt3625552,2009,85
The Pills,2011–,Comedy,Italy,8.8,5,tt3627624,2011,88
Pasila 2.5: the Spin-Off,2014–,"Animation, Comedy, Crime",Finland,7.6,126,tt3629494,2014,76
Natural Curiosities,2013–,Documentary,UK,8.6,558,tt3629970,2013,86
Blue Eyes,2014–2015,"Drama, Mystery, Thriller",Sweden,6.8,"1,200",tt3632248,2014,68
Poldark,2015–,"Drama, History, Romance",UK,8.4,"20,253",tt3636060,2015,84
Psi,2014–,Drama,Brazil,8.3,167,tt3637900,2014,83
Life and Death Row,2014–,Documentary,UK,8.4,249,tt3638350,2014,84
Follow the Money,2016–,"Crime, Drama, Thriller",Denmark,7.5,"2,421",tt3638488,2016,75
Hum Saath Aath Hai,2001–2003,Family,India,6.8,6,tt3639156,2001,68
DRAMAtical Murder,2014–,"Animation, Action, Sci-Fi",Japan,6.1,226,tt3639836,2014,61
Kantai Collection: Kan Colle,2015–,"Animation, Action, Sci-Fi",Japan,5.8,106,tt3639872,2015,58
Kuroshitsuji: Book of Circus,2014–,"Animation, Comedy, Fantasy",Japan,8.4,375,tt3639888,2014,84
The Brokenwood Mysteries,2014–,"Crime, Drama, Mystery",New Zealand,7.8,"1,402",tt3640276,2014,78
Khate ghermez,2001–2002,"Adventure, Drama, Family",Iran,6.1,204,tt3640950,2001,61
The Wil Wheaton Project,2014–,"Comedy, Talk-Show",USA,6.3,564,tt3642902,2014,63
Khake sorkh,2002,"Adventure, Drama, War",Iran,6.9,25,tt3644040,2002,69
Setayesh Part 1,2010–2011,Family,Iran,3.9,100,tt3644138,2010,39
Good Morning Britain,2014–,"News, Talk-Show",UK,4.3,83,tt3644198,2014,43
Sakhteman pezeshkan,2011–2012,"Comedy, Drama, Family",Iran,7.9,17,tt3644204,2011,79
Marvel Disk Wars: The Avengers,2014–,"Animation, Action, Adventure, Family, Sci-Fi",Japan,4.2,115,tt3644256,2014,42
Banshee Origins,2013–2016,Drama,USA,8.6,"3,274",tt3644692,2013,86
If Loving You Is Wrong,2014–,Drama,USA,6,990,tt3645318,2014,60
Miss Panda & Hedgehog/Pan-da-yang-gwa Go-seum-do-chi,2012–,Comedy,South Korea,6.1,139,tt3647374,2012,61
Taboo,2017–,"Drama, Mystery, Thriller",UK,8.5,"96,456",tt3647998,2017,85
Cesar 911,2014–,Reality-TV,USA,8.2,230,tt3648438,2014,82
BÖsterreich,2014–,Comedy,Austria,6.4,86,tt3648578,2014,64
Mixels,2014–2016,"Animation, Comedy, Family",USA,3.5,120,tt3648886,2014,35
Moderna oikogeneia,2014–,Comedy,Greece,5.2,32,tt3649128,2014,52
Chasing Maria Menounos,2014–,Reality-TV,USA,7.1,112,tt3651522,2014,71
Matador,2014,"Action, Crime, Sci-Fi, Thriller",USA,5.8,944,tt3652662,2014,58
Filthy Riches,2014–,Reality-TV,USA,7.1,128,tt3654672,2014,71
The Young Pope,2016,Drama,"Italy, France, Spain, UK, USA",8.4,"27,102",tt3655448,2016,84
Fizruk,2013–,Comedy,Russia,7.2,"1,309",tt3656076,2013,72
The New Adventures of Peter and Wendy,2014–,Comedy,USA,8,171,tt3657654,2014,80
Zaguri,2014–,"Comedy, Drama, Mystery",Israel,8.1,330,tt3657702,2014,81
Tannbach,2015–,History,Germany,7.2,318,tt3658364,2015,72
O Hayat Benim,2014–,Drama,Turkey,4.7,316,tt3659018,2014,47
Zombie Go Boom,2011–,Reality-TV,USA,8.8,98,tt3659248,2011,88
Pas az baran,2001–2002,"Horror, Mystery, Thriller",Iran,6.4,357,tt3663000,2001,64
Shoghe parvaz,2012–2013,"Drama, Reality-TV, War",Iran,8,10,tt3663032,2012,80
The Librarians,2014–2018,"Action, Adventure, Comedy, Drama, Fantasy",USA,7.3,"17,135",tt3663490,2014,73
Comedy Underground with Dave Attell,2014–,Comedy,USA,7.8,129,tt3663880,2014,78
Alaskan Bush People,2014–,Reality-TV,USA,6.3,"1,878",tt3665674,2014,63
Dar Panah-e To,1995–,Drama,Iran,6.3,7,tt3667346,1995,63
Mensonges,2014–,Mystery,Canada,7.8,143,tt3668326,2014,78
Kardes Payi,2014–2015,"Comedy, Drama, Family",Turkey,8.7,"11,878",tt3671754,2014,87
Jamie's 15-Minute Meals,2012–,Reality-TV,UK,7.8,88,tt3672988,2012,78
Your Inner Fish,2014–,Documentary,USA,8.7,288,tt3673430,2014,87
Kingdom,2014–,Drama,USA,8.4,"9,030",tt3673794,2014,84
Crno-bijeli svijet,2015–,"Comedy, Drama",Croatia,8.1,364,tt3674454,2015,81
Shaka Laka Boom Boom,2000–2004,"Family, Fantasy",India,7.5,370,tt3676882,2000,75
True Tori,2014,"Drama, Family, Reality-TV",USA,4.4,233,tt3679166,2014,44
Panikis gareshe,2013–,Adventure,Georgia,8.1,115,tt3679768,2013,81
The Team,2015–,"Crime, Drama","Switzerland, Austria, Germany, Belgium, Denmark",6.9,"1,899",tt3681610,2015,69
Olympus,2015–,Fantasy,"UK, Canada",6.4,"5,229",tt3681794,2015,64
Angel Eyes,2014–,Drama,South Korea,7.6,220,tt3681890,2014,76
Marriage Boot Camp: Reality Stars,2014–,Reality-TV,USA,4.6,224,tt3683038,2014,46
Really,2014–,Comedy,USA,6.1,550,tt3683278,2014,61
Shadow of Israphel,2010–,Adventure,UK,8.7,23,tt3684748,2010,87
CNN Tonight,2014–,News,USA,3.8,5,tt3685566,2014,38
Chrisley Knows Best,2014–,Reality-TV,USA,5.1,"1,594",tt3688530,2014,51
Shades of Guilt,2015–,Crime,Germany,7.1,167,tt3689304,2015,71
Amish Haunting,2014–,Documentary,USA,6.3,92,tt3690706,2014,63
The Perfect Murder,2014–,Crime,USA,7.2,198,tt3691462,2014,72
VeggieTales in the House,2014–2016,"Animation, Comedy, Family, Music",USA,4.9,188,tt3692064,2014,49
Maken-Ki! Battling Venus,2011–2014,Animation,Japan,6.5,170,tt3692198,2011,65
Doctor Stranger,2014–,"Action, Drama, Romance",South Korea,7.6,"1,001",tt3693414,2014,76
You're All Surrounded,2014–,"Action, Comedy, Romance",South Korea,7.6,540,tt3693428,2014,76
Epic Ink,2014–,Reality-TV,USA,7.2,119,tt3693438,2014,72
To Catch a Predator,2004–2007,"Crime, Drama, Reality-TV",USA,7.7,270,tt3694654,2004,77
Outnumbered,2014–,Talk-Show,USA,6.1,46,tt3695158,2014,61
Nihayat rajol shuja'a,1994,"Drama, Romance",Syria,8.2,23,tt3695370,1994,82
Yu-Gi-Oh! Arc-V,2014–2018,"Animation, Adventure, Fantasy","Japan, Canada",6.4,404,tt3696476,2014,64
The Late Show with Stephen Colbert,2015–,"Comedy, Talk-Show",USA,7.4,"8,895",tt3697842,2015,74
Black Comedy,2014–2016,Comedy,Australia,6.8,128,tt3697996,2014,68
Last Life,2015–,"Drama, Fantasy",USA,6.9,144,tt3699708,2015,69
Signal to Noise,2014–,Documentary,USA,6.8,150,tt3702216,2014,68
Duck Quacks Don't Echo,2014–,Comedy,UK,7,132,tt3703050,2014,70
Utopia,2014,Reality-TV,USA,3.4,"1,142",tt3703500,2014,34
Bring It!,2014–,"Drama, Music, Reality-TV",USA,6.5,402,tt3704280,2014,65
Space Riders: Division Earth,2014–,Comedy,Canada,7.1,25,tt3704970,2014,71
El Mal We El Banon,1993–1995,Drama,Egypt,7.9,37,tt3705688,1993,79
Hungry Investors,2014–,Reality-TV,USA,6.6,98,tt3705860,2014,66
Indian Summers,2015–2016,"Drama, History",UK,7.2,"3,139",tt3706628,2015,72
Love & Hip Hop: Hollywood,2014–,Reality-TV,,5.5,301,tt3706642,2014,55
Catching Hell,2014–,Reality-TV,USA,6,107,tt3707088,2014,60
Bugünün Saraylisi,2013–,"Drama, Romance",Turkey,7.2,91,tt3707700,2013,72
Deep Space 69,2012–,"Animation, Comedy, Sci-Fi",USA,7.9,187,tt3712472,2012,79
